,date,phong_ban,sum_duration
5883,2022-08-02,wo_noc,7209.37
5884,2022-07-04,wo_co_dien,25735.95
5885,2022-08-19,wo_co_dien,64186.19
5886,2022-01-10,wo_others,116351.99
5887,2022-01-11,wo_others,113944.7
5888,2022-12-01,wo_others,109856.45
5889,2022-02-09,wo_noc,3613.43
5890,2022-07-24,wo_ksnn,54744.89
5891,2022-10-01,wo_ksnn,77485.67
5892,2022-05-14,wo_vt_cntt,24.0
5893,2022-06-03,wo_vt_cntt,72.0
5894,2022-11-08,wo_vt_cntt,168.0
5895,2022-09-13,wo_ktts,789.83
5896,2022-10-13,wo_ktts,794.13
5897,2022-05-09,wo_noc,8909.74
5898,2022-06-16,wo_noc,10200.01
5899,2022-07-26,wo_noc,7200.93
5900,2022-01-17,wo_co_dien,3765.91
5901,2022-02-25,wo_co_dien,21685.06
5902,2022-07-28,wo_co_dien,40333.11
5903,2022-10-21,wo_others,265391.72
5904,2022-12-22,wo_ksnn,103962.97
5905,2022-03-14,wo_noc,7456.19
5906,2022-04-03,wo_noc,6584.28
5907,2022-11-14,wo_co_dien,26321.5
5908,2022-08-05,wo_ktts,757.94
5909,2022-08-27,wo_ktts,824.88
5910,2022-06-10,wo_noc,7694.64
5911,2022-07-16,wo_noc,8804.96
5912,2022-05-04,wo_co_dien,41671.42
5913,2022-03-20,wo_ksnn,73877.26
5914,2022-02-20,wo_others,96057.11
5915,2022-02-20,wo_noc,6775.47
5916,2022-06-30,wo_vt_cntt,72.0
5917,2022-11-10,wo_vt_cntt,168.0
5918,2022-12-01,wo_ktts,931.92
5919,2022-06-21,wo_noc,9971.93
5920,2022-03-14,wo_co_dien,27244.67
5921,2022-07-07,wo_others,158180.48
5922,2022-08-16,wo_others,148749.05
5923,2022-08-21,wo_others,141035.28
5924,2022-05-19,wo_ksnn,42242.51
5925,2022-06-05,wo_ksnn,91220.71
5926,2022-12-29,wo_ksnn,58253.48
5927,2022-02-14,wo_vt_cntt,24.0
5928,2022-10-17,wo_vt_cntt,148.38
5929,2022-03-20,wo_noc,6662.72
5930,2022-11-19,wo_co_dien,23704.66
5931,2022-08-20,wo_ktts,779.26
5932,2022-08-17,wo_noc,7488.86
5933,2022-01-12,wo_co_dien,2377.22
5934,2022-01-19,wo_co_dien,3810.11
5935,2022-05-12,wo_co_dien,38489.74
5936,2022-07-07,wo_co_dien,20572.66
5937,2022-09-07,wo_co_dien,65770.88
5938,2022-03-02,wo_ksnn,114317.53
5939,2022-05-18,wo_ksnn,44178.33
5940,2022-06-18,wo_ksnn,72262.88
5941,2022-08-02,wo_ksnn,177740.27
5942,2022-10-28,wo_ksnn,60919.41
5943,2022-12-14,wo_ksnn,133078.67
5944,2022-03-25,wo_vt_cntt,24.0
5945,2022-10-10,wo_vt_cntt,120.0
5946,2022-12-03,wo_vt_cntt,168.0
5947,2022-04-11,wo_ktts,320.45
5948,2022-09-05,wo_noc,6695.42
5949,2022-08-25,wo_co_dien,58448.85
5950,2022-10-09,wo_co_dien,72918.14
5951,2022-10-12,wo_co_dien,71416.63
5952,2022-01-15,wo_noc,6352.47
5953,2022-03-29,wo_others,103257.0
5954,2022-09-22,wo_others,135060.89
5955,2022-05-23,wo_ksnn,35424.06
5956,2022-06-30,wo_ksnn,48605.37
5957,2022-08-13,wo_ksnn,142835.46
5958,2022-01-12,wo_vt_cntt,24.0
5959,2022-06-09,wo_vt_cntt,120.0
5960,2022-06-28,wo_vt_cntt,72.0
5961,2022-11-05,wo_vt_cntt,168.0
5962,2022-11-17,wo_vt_cntt,168.0
5963,2022-02-11,wo_ktts,23.83
5964,2022-02-21,wo_ktts,7.89
5965,2022-04-26,wo_ktts,457.65
5966,2022-08-07,wo_ktts,826.56
5967,2022-06-02,wo_noc,11706.52
5968,2022-07-08,wo_noc,9077.98
5969,2022-12-22,wo_noc,4962.12
5970,2022-04-04,wo_co_dien,32560.02
5971,2022-06-13,wo_co_dien,34710.21
5972,2022-02-17,wo_others,108503.75
5973,2022-11-22,wo_others,122664.05
5974,2022-11-27,wo_others,114983.42
5975,2022-06-15,wo_ksnn,78175.94
5976,2022-10-18,wo_ksnn,74419.15
5977,2022-10-26,wo_ksnn,65785.63
5978,2022-08-23,wo_vt_cntt,96.0
5979,2022-10-21,wo_vt_cntt,168.0
5980,2022-10-29,wo_co_dien,25270.82
5981,2022-05-21,wo_ktts,501.3
5982,2022-12-21,wo_ktts,1122.72
5983,2022-06-17,wo_noc,9607.04
5984,2022-01-08,wo_co_dien,2724.38
5985,2022-06-03,wo_co_dien,36917.28
5986,2022-10-08,wo_others,174568.59
5987,2022-09-20,wo_ksnn,126074.24
5988,2022-11-16,wo_ksnn,84414.91
5989,2022-05-22,wo_vt_cntt,48.0
5990,2022-09-01,wo_noc,7866.24
5991,2022-10-17,wo_co_dien,54262.88
5992,2022-01-20,wo_others,67785.31
5993,2022-09-29,wo_others,108995.78
5994,2022-12-03,wo_others,110593.53
5995,2022-06-20,wo_ksnn,70779.13
5996,2022-08-16,wo_ksnn,128522.0
5997,2022-11-12,wo_ksnn,91391.05
5998,2022-10-20,wo_vt_cntt,168.0
5999,2022-01-22,wo_ktts,10.62
6000,2022-12-31,wo_co_dien,7191.99
6001,2022-05-13,wo_ktts,555.16
6002,2022-10-20,wo_ktts,826.8
6003,2022-09-25,wo_noc,4774.74
6004,2022-08-06,wo_co_dien,56812.36
6005,2022-12-07,wo_others,137057.66
6006,2022-05-06,wo_ksnn,54347.59
6007,2022-02-18,wo_ktts,5.57
6008,2022-03-28,wo_ktts,332.8
6009,2022-01-18,wo_co_dien,3898.14
6010,2022-06-19,wo_co_dien,31721.23
6011,2022-03-27,wo_others,161416.81
6012,2022-03-30,wo_others,90995.53
6013,2022-11-24,wo_others,118413.28
6014,2022-12-21,wo_ksnn,107788.44
6015,2022-02-23,wo_noc,5108.33
6016,2022-06-27,wo_vt_cntt,72.0
6017,2022-11-20,wo_vt_cntt,168.0
6018,2022-06-19,wo_ktts,840.21
6019,2022-12-05,wo_ktts,840.04
6020,2022-02-19,wo_co_dien,22668.13
6021,2022-03-27,wo_co_dien,18535.95
6022,2022-09-02,wo_co_dien,54785.1
6023,2022-02-19,wo_ksnn,85196.9
6024,2022-11-13,wo_others,146286.51
6025,2022-06-09,wo_ksnn,84926.2
6026,2022-07-11,wo_ksnn,98515.75
6027,2022-02-24,wo_noc,5618.33
6028,2022-11-01,wo_vt_cntt,168.0
6029,2022-12-22,wo_vt_cntt,168.0
6030,2022-05-06,wo_ktts,550.46
6031,2023-06-22,wo_co_dien,16543.82
6032,2023-10-27,wo_noc,14914.25
6033,2023-12-25,wo_noc,11977.13
6034,2023-05-02,wo_ksnn,141660.93
6035,2023-05-11,wo_others,264295.69
6036,2023-08-24,wo_ktts,1584.0
6037,2023-03-31,wo_co_dien,26556.16
6038,2023-07-10,wo_co_dien,19421.71
6039,2023-06-15,wo_co_dien,22250.23
6040,2023-07-13,wo_noc,16104.6
6041,2023-08-08,wo_co_dien,28487.01
6042,2023-09-19,wo_co_dien,21657.68
6043,2023-01-16,wo_co_dien,6016.58
6044,2023-02-22,wo_noc,5874.06
6045,2023-09-08,wo_ksnn,174434.69
6046,2023-03-14,wo_ksnn,121490.53
6047,2023-06-19,wo_others,224565.36
6048,2023-02-16,wo_co_dien,20650.34
6049,2023-07-23,wo_others,198812.7
6050,2023-10-19,wo_noc,11293.6
6051,2023-11-21,wo_noc,12724.67
6052,2023-12-20,wo_noc,10127.45
6053,2023-09-08,wo_co_dien,38087.73
6054,2023-04-19,wo_noc,10711.05
6055,2023-06-16,wo_noc,18639.98
6056,2023-06-14,wo_co_dien,22856.46
6057,2023-07-29,wo_co_dien,4459.81
6058,2023-11-09,wo_others,153842.15
6059,2023-02-09,wo_ksnn,66818.19
6060,2023-03-29,wo_others,79323.72
6061,2023-04-26,wo_others,188103.94
6062,2023-09-21,wo_ktts,1584.0
6063,2023-06-01,wo_noc,21839.0
6064,2023-04-07,wo_others,157874.33
6065,2023-09-26,wo_others,177205.33
6066,2023-07-14,wo_noc,15520.45
6067,2023-11-16,wo_others,138592.31
6068,2023-12-11,wo_ksnn,145404.8
6069,2023-06-28,wo_others,228051.08
6070,2023-06-28,wo_ktts,1584.0
6071,2023-05-09,wo_co_dien,30092.13
6072,2023-08-29,wo_ksnn,101774.98
6073,2023-07-31,wo_others,150410.45
6074,2023-11-02,wo_ksnn,166872.7
6075,2023-09-24,wo_co_dien,16163.56
6076,2023-11-07,wo_others,167418.72
6077,2023-04-19,wo_co_dien,39529.44
6078,2023-07-13,wo_ktts,1584.0
6079,2023-12-15,wo_ksnn,126975.1
6080,2023-12-18,wo_noc,10006.21
6081,2023-02-15,wo_others,86205.92
6082,2023-01-09,wo_others,63906.33
6083,2023-01-31,wo_noc,6112.64
6084,2023-02-20,wo_co_dien,17494.17
6085,2023-04-11,wo_ksnn,158932.56
6086,2023-05-12,wo_ksnn,188285.16
6087,2023-04-18,wo_noc,8599.21
6088,2023-05-03,wo_co_dien,30570.69
6089,2023-08-03,wo_ktts,1584.0
6090,2023-06-18,wo_ksnn,128295.4
6091,2023-08-15,wo_others,188675.71
6092,2023-09-03,wo_others,161539.9
6093,2023-09-04,wo_noc,13627.21
6094,2023-10-25,wo_ksnn,135996.88
6095,2023-03-11,wo_others,99244.81
6096,2023-04-21,wo_ksnn,162341.38
6097,2023-01-29,wo_ktts,939.09
6098,2023-03-24,wo_ktts,1584.0
6099,2023-03-09,wo_ktts,1584.0
6100,2023-08-17,wo_noc,17799.59
6101,2023-09-15,wo_co_dien,25561.21
6102,2023-10-12,wo_noc,12853.67
6103,2023-05-13,wo_others,256621.47
6104,2023-04-15,wo_co_dien,52698.07
6105,2023-03-03,wo_co_dien,59777.14
6106,2023-05-24,wo_noc,24295.36
6107,2023-04-26,wo_noc,10117.13
6108,2023-01-27,wo_ktts,887.63
6109,2023-01-09,wo_ktts,309.23
6110,2023-01-20,wo_ksnn,21469.91
6111,2023-01-19,wo_ksnn,21608.92
6112,2023-01-27,wo_others,53579.37
6113,2023-06-23,wo_ksnn,120216.27
6114,2023-03-15,wo_co_dien,51733.58
6115,2023-03-26,wo_co_dien,35543.45
6116,2023-08-19,wo_others,176282.16
6117,2023-07-04,wo_co_dien,28471.04
6118,2023-10-20,wo_ksnn,159508.03
6119,2023-07-11,wo_noc,14729.79
6120,2023-08-31,wo_co_dien,7324.1
6121,2023-09-28,wo_ksnn,112166.23
6122,2023-11-14,wo_others,134788.33
6123,2023-09-11,wo_ktts,1584.0
6124,2023-04-26,wo_co_dien,22756.37
6125,2023-09-17,wo_ktts,1584.0
6126,2023-09-03,wo_ktts,1584.0
6127,2023-01-23,wo_co_dien,4618.23
6128,2023-07-15,wo_ksnn,119089.58
6129,2023-08-13,wo_ksnn,192194.16
6130,2023-08-05,wo_noc,14049.49
6131,2023-07-05,wo_noc,14338.85
6132,2023-08-04,wo_ksnn,103131.87
6133,2023-11-22,wo_noc,11327.86
6134,2023-10-16,wo_co_dien,21752.08
6135,2023-11-18,wo_ksnn,84673.36
6136,2023-12-30,wo_others,33199.07
6137,2023-03-12,wo_others,101531.98
6138,2023-02-08,wo_others,106657.75
6139,2023-03-05,wo_noc,5697.63
6140,2023-04-09,wo_co_dien,64271.76
6141,2023-05-30,wo_ksnn,71926.58
6142,2023-09-18,wo_noc,14109.62
6143,2023-10-15,wo_ksnn,193175.75
6144,2023-09-04,wo_ktts,1584.0
6145,2023-06-18,wo_ktts,1584.0
6146,2023-08-15,wo_vt_cntt,24.0
6147,2023-06-08,wo_co_dien,21929.76
6148,2023-07-29,wo_others,157569.58
6149,2023-07-27,wo_others,173850.42
6150,2023-07-15,wo_others,226821.8
6151,2023-04-03,wo_others,72432.46
6152,2023-05-18,wo_others,271964.49
6153,2023-03-30,wo_others,73825.24
6154,2023-03-17,wo_ksnn,118348.42
6155,2023-04-16,wo_ktts,1584.0
6156,2023-08-20,wo_ktts,1584.0
6157,2023-07-27,wo_co_dien,5604.86
6158,2023-05-27,wo_ktts,1584.0
6159,2023-06-22,wo_ktts,1584.0
6160,2023-07-09,wo_ktts,1584.0
6161,2023-02-05,wo_ktts,1454.51
6162,2023-06-26,wo_ksnn,114743.5
6163,2023-06-19,wo_co_dien,20715.44
6164,2023-06-22,wo_noc,16858.99
6165,2023-08-22,wo_noc,18267.66
6166,2023-12-03,wo_co_dien,4657.73
6167,2023-04-16,wo_noc,9548.36
6168,2023-05-07,wo_co_dien,31048.36
6169,2023-07-01,wo_ktts,1584.0
6170,2023-05-22,wo_others,257960.1
6171,2023-03-25,wo_co_dien,36169.66
6172,2023-03-06,wo_co_dien,58309.01
6173,2023-04-22,wo_noc,9684.47
6174,2023-07-19,wo_noc,13166.75
6175,2023-07-27,wo_noc,14267.12
6176,2023-10-18,wo_co_dien,19671.56
6177,2023-11-06,wo_noc,12697.76
6178,2023-08-13,wo_vt_cntt,24.0
6179,2023-07-22,wo_ksnn,147367.08
6180,2023-08-25,wo_co_dien,11123.88
6181,2023-09-13,wo_others,196181.05
6182,2023-11-04,wo_ksnn,150941.02
6183,2023-10-18,wo_ksnn,174662.98
6184,2023-11-01,wo_noc,14287.74
6185,2023-11-22,wo_ksnn,68925.47
6186,2023-12-19,wo_co_dien,1986.47
6187,2023-02-04,wo_noc,6549.66
6188,2023-04-10,wo_ksnn,160461.71
6189,2023-02-14,wo_noc,5874.43
6190,2023-05-04,wo_ksnn,138429.1
6191,2023-03-04,wo_noc,6245.45
6192,2023-07-16,wo_co_dien,13950.09
6193,2023-12-25,wo_co_dien,909.99
6194,2023-01-11,wo_others,61890.23
6195,2023-02-19,wo_others,75379.96
6196,2023-03-09,wo_ksnn,127021.45
6197,2023-09-18,wo_ksnn,177464.27
6198,2023-10-23,wo_co_dien,8927.81
6199,2023-11-15,wo_noc,11631.02
6200,2023-05-03,wo_noc,11290.9
6201,2023-07-17,wo_ktts,1584.0
6202,2023-08-28,wo_vt_cntt,24.0
6203,2023-09-19,wo_others,192837.88
6204,2023-06-30,wo_noc,15204.0
6205,2023-10-06,wo_co_dien,25296.48
6206,2023-10-29,wo_others,116301.32
6207,2023-05-25,wo_others,252547.93
6208,2023-07-15,wo_co_dien,14300.0
6209,2023-04-22,wo_co_dien,34573.07
6210,2023-05-10,wo_ksnn,190103.03
6211,2023-06-21,wo_noc,18177.88
6212,2023-04-07,wo_co_dien,58258.33
6213,2023-03-02,wo_co_dien,60506.34
6214,2023-02-23,wo_ktts,1584.0
6215,2023-06-16,wo_ktts,1584.0
6216,2023-09-25,wo_ksnn,138407.55
6217,2023-10-27,wo_ksnn,121134.63
6218,2023-10-16,wo_noc,11237.42
6219,2023-02-26,wo_others,63826.29
6220,2023-09-13,wo_ktts,1584.0
6221,2023-08-14,wo_vt_cntt,24.0
6222,2023-06-10,wo_co_dien,22326.96
6223,2023-08-03,wo_others,148941.87
6224,2023-12-28,wo_others,54250.64
6225,2023-02-11,wo_ksnn,65779.32
6226,2023-01-07,wo_noc,5922.02
6227,2023-04-06,wo_co_dien,54701.09
6228,2023-01-09,wo_co_dien,7399.03
6229,2023-03-21,wo_ktts,1584.0
6230,2023-07-31,wo_ktts,1584.0
6231,2023-07-12,wo_ksnn,128335.12
6232,2023-06-03,wo_noc,33170.28
6233,2023-07-20,wo_others,213807.62
6234,2023-08-01,wo_ksnn,112422.89
6235,2023-11-12,wo_noc,12333.86
6236,2023-01-08,wo_others,64454.96
6237,2023-09-06,wo_ktts,1584.0
6238,2023-02-09,wo_noc,6301.25
6239,2023-04-30,wo_co_dien,14141.82
6240,2023-07-03,wo_co_dien,28828.39
6241,2023-02-09,wo_ktts,1584.0
6242,2023-01-05,wo_ktts,201.28
6243,2023-07-13,wo_others,252631.81
6244,2023-08-10,wo_ksnn,200631.58
6245,2023-10-31,wo_others,99484.7
6246,2023-11-05,wo_noc,12671.84
6247,2023-01-02,wo_co_dien,9696.0
6248,2023-03-17,wo_others,90777.43
6249,2023-02-08,wo_noc,6223.69
6250,2023-04-29,wo_ksnn,145790.51
6251,2023-08-27,wo_co_dien,10487.62
6252,2023-07-12,wo_others,257444.14
6253,2023-06-23,wo_noc,15150.52
6254,2023-08-01,wo_co_dien,32739.08
6255,2023-10-17,wo_co_dien,20700.19
6256,2023-02-17,wo_co_dien,19716.76
6257,2023-02-07,wo_noc,6036.94
6258,2023-02-26,wo_noc,6631.96
6259,2023-04-07,wo_noc,8823.77
6260,2023-03-14,wo_co_dien,52707.64
6261,2023-04-07,wo_ktts,1584.0
6262,2023-08-16,wo_vt_cntt,24.0
6263,2023-08-19,wo_ksnn,175198.76
6264,2023-09-11,wo_ksnn,230504.08
6265,2023-08-24,wo_ksnn,146339.25
6266,2023-09-22,wo_others,182179.57
6267,2023-12-31,wo_ksnn,57173.3
6268,2023-03-04,wo_ksnn,126209.59
6269,2023-04-17,wo_noc,8680.21
6270,2023-06-08,wo_ktts,1584.0
6271,2023-03-05,wo_ktts,1584.0
6272,2023-01-18,wo_ktts,339.29
6273,2023-08-11,wo_vt_cntt,24.0
6274,2023-08-05,wo_co_dien,30537.09
6275,2023-08-17,wo_co_dien,21887.88
6276,2023-10-12,wo_others,211952.05
6277,2023-01-01,wo_ksnn,18093.2
6278,2023-07-04,wo_ktts,1584.0
6279,2023-08-28,wo_ksnn,110387.86
6280,2023-09-16,wo_ktts,1584.0
6281,2023-10-13,wo_ksnn,204177.57
6282,2023-08-18,wo_ksnn,178553.44
6283,2023-10-08,wo_others,211443.92
6284,2023-11-16,wo_ksnn,93882.47
6285,2023-04-20,wo_others,195021.25
6286,2023-08-11,wo_co_dien,25305.57
6287,2023-02-13,wo_co_dien,22996.8
6288,2023-07-22,wo_noc,12804.09
6289,2023-08-03,wo_co_dien,31914.34
6290,2023-10-28,wo_others,121384.01
6291,2023-02-15,wo_ksnn,66116.03
6292,2023-10-01,wo_ksnn,92386.76
6293,2023-07-05,wo_others,223588.11
6294,2023-09-04,wo_ksnn,123525.93
6295,2023-09-23,wo_co_dien,16669.89
6296,2023-09-09,wo_ksnn,239233.07
6297,2023-01-24,wo_ksnn,21555.33
6298,2023-04-26,wo_ksnn,153249.34
6299,2023-01-31,wo_ktts,1131.57
6300,2023-02-04,wo_others,97225.86
6301,2023-02-06,wo_ktts,1563.91
6302,2023-02-07,wo_ktts,1584.0
6303,2023-09-14,wo_ktts,1584.0
6304,2023-08-15,wo_ksnn,186379.15
6305,2023-06-08,wo_others,248750.53
6306,2023-06-21,wo_co_dien,17357.37
6307,2023-07-10,wo_noc,14725.04
6308,2023-07-17,wo_noc,14760.71
6309,2023-10-01,wo_others,71229.8
6310,2023-10-30,wo_others,109574.74
6311,2023-11-09,wo_ksnn,132010.17
6312,2023-05-21,wo_others,262394.47
6313,2023-07-23,wo_co_dien,8381.7
6314,2023-12-23,wo_co_dien,960.0
6315,2023-01-26,wo_ktts,843.0
6316,2023-03-23,wo_ktts,1584.0
6317,2023-04-06,wo_ktts,1584.0
6318,2023-08-17,wo_ktts,1584.0
6319,2023-08-01,wo_ktts,1584.0
6320,2023-12-11,wo_others,125367.75
6321,2023-01-03,wo_others,16605.13
6322,2023-05-17,wo_ksnn,153101.63
6323,2023-03-25,wo_noc,8876.81
6324,2023-12-09,wo_co_dien,4133.78
6325,2023-07-29,wo_vt_cntt,24.0
6326,2023-07-15,wo_noc,14028.41
6327,2023-12-24,wo_others,69160.08
6328,2023-12-19,wo_others,94197.41
6329,2023-07-29,wo_ktts,1584.0
6330,2023-02-12,wo_noc,6213.51
6331,2023-04-08,wo_noc,8996.77
6332,2023-09-02,wo_co_dien,40509.78
6333,2023-01-01,wo_ktts,43.49
6334,2023-01-14,wo_ktts,104.95
6335,2023-07-02,wo_noc,16613.54
6336,2023-08-12,wo_co_dien,25438.3
6337,2023-09-06,wo_co_dien,39755.78
6338,2023-12-17,wo_others,99482.47
6339,2023-02-14,wo_ksnn,66311.69
6340,2023-03-02,wo_noc,5975.65
6341,2023-05-05,wo_ksnn,138271.79
6342,2023-01-31,wo_co_dien,3652.95
6343,2023-02-16,wo_noc,5653.31
6344,2023-04-04,wo_ktts,1584.0
6345,2023-06-03,wo_ktts,1584.0
6346,2023-06-14,wo_ksnn,134921.21
6347,2023-08-14,wo_noc,14137.76
6348,2023-11-28,wo_ksnn,47274.61
6349,2023-04-11,wo_ktts,1584.0
6350,2023-08-08,wo_vt_cntt,24.0
6351,2023-09-01,wo_ksnn,129614.65
6352,2023-09-02,wo_others,162364.51
6353,2023-12-30,wo_ksnn,62641.27
6354,2023-05-05,wo_others,229301.61
6355,2023-03-05,wo_others,126233.12
6356,2023-04-15,wo_ksnn,178802.93
6357,2023-02-18,wo_noc,6022.48
6358,2023-03-03,wo_noc,6395.07
6359,2023-07-24,wo_ktts,1584.0
6360,2023-04-26,wo_ktts,1584.0
6361,2023-06-11,wo_ksnn,136792.82
6362,2023-06-30,wo_others,217802.18
6363,2023-11-08,wo_others,159787.37
6364,2023-10-10,wo_co_dien,26713.89
6365,2023-12-12,wo_ksnn,140265.81
6366,2023-02-01,wo_ksnn,17252.78
6367,2023-08-02,wo_ktts,1584.0
6368,2023-05-29,wo_ksnn,76528.62
6369,2023-05-03,wo_others,164259.86
6370,2023-03-28,wo_others,82653.07
6371,2023-05-23,wo_ksnn,115540.87
6372,2023-05-06,wo_noc,12621.02
6373,2023-06-01,wo_ktts,1584.0
6374,2023-08-19,wo_noc,15945.24
6375,2023-09-07,wo_ksnn,114655.89
6376,2023-09-22,wo_noc,11967.81
6377,2023-11-05,wo_others,152381.26
6378,2023-12-05,wo_ksnn,168108.59
6379,2023-12-10,wo_noc,11554.56
6380,2023-01-30,wo_ksnn,18509.55
6381,2023-03-18,wo_others,89763.28
6382,2023-02-08,wo_ksnn,65618.15
6383,2023-03-11,wo_ksnn,124163.64
6384,2023-12-15,wo_co_dien,2221.17
6385,2023-06-04,wo_co_dien,22788.48
6386,2023-04-30,wo_ktts,1584.0
6387,2023-06-06,wo_others,240720.18
6388,2023-08-27,wo_others,190453.54
6389,2023-10-03,wo_co_dien,27723.85
6390,2023-12-05,wo_co_dien,4451.91
6391,2023-01-09,wo_noc,5954.38
6392,2023-07-31,wo_vt_cntt,24.0
6393,2023-10-22,wo_ksnn,152352.54
6394,2023-09-09,wo_co_dien,37268.1
6395,2023-01-20,wo_others,53381.59
6396,2023-02-15,wo_noc,5912.47
6397,2023-05-20,wo_co_dien,27449.88
6398,2023-01-26,wo_ksnn,21480.0
6399,2023-06-21,wo_ktts,1584.0
6400,2023-07-03,wo_ktts,1584.0
6401,2023-09-07,wo_ktts,1584.0
6402,2023-07-30,wo_ktts,1584.0
6403,2023-09-18,wo_others,198433.1
6404,2023-09-09,wo_noc,12227.02
6405,2023-10-28,wo_co_dien,5829.08
6406,2023-01-31,wo_ksnn,16541.63
6407,2023-02-02,wo_ksnn,54126.93
6408,2023-03-18,wo_co_dien,43694.3
6409,2023-05-14,wo_others,252080.17
6410,2023-05-21,wo_noc,21105.77
6411,2023-06-26,wo_others,218987.76
6412,2023-06-22,wo_others,226725.04
6413,2023-07-14,wo_ksnn,122587.04
6414,2023-10-25,wo_noc,14445.32
6415,2023-11-09,wo_co_dien,19348.26
6416,2023-01-25,wo_noc,7781.29
6417,2023-04-17,wo_co_dien,49506.14
6418,2023-05-11,wo_ksnn,189256.83
6419,2023-09-26,wo_co_dien,10863.29
6420,2023-02-19,wo_ktts,1584.0
6421,2023-06-18,wo_others,227647.74
6422,2023-07-05,wo_co_dien,28106.04
6423,2023-09-08,wo_others,194945.92
6424,2023-12-13,wo_ksnn,135707.32
6425,2023-03-10,wo_noc,6320.56
6426,2023-06-30,wo_co_dien,7414.36
6427,2023-09-20,wo_ktts,1584.0
6428,2023-08-22,wo_co_dien,13544.78
6429,2023-12-24,wo_noc,12685.1
6430,2023-03-20,wo_ktts,1584.0
6431,2023-03-31,wo_others,68476.15
6432,2023-05-24,wo_co_dien,24283.59
6433,2023-08-13,wo_co_dien,24947.81
6434,2023-01-22,wo_others,50937.64
6435,2023-07-02,wo_ksnn,82523.0
6436,2023-09-04,wo_others,168759.6
6437,2023-03-04,wo_others,101422.51
6438,2023-03-13,wo_others,101726.13
6439,2023-02-28,wo_co_dien,10629.3
6440,2023-03-22,wo_noc,9298.77
6441,2023-04-20,wo_ktts,1584.0
6442,2023-05-31,wo_noc,16709.64
6443,2023-06-05,wo_co_dien,22694.54
6444,2023-11-07,wo_co_dien,25842.58
6445,2023-02-23,wo_ksnn,62804.24
6446,2023-02-24,wo_co_dien,12788.92
6447,2023-04-10,wo_noc,8699.12
6448,2023-12-30,wo_noc,9872.19
6449,2023-01-08,wo_ksnn,28215.2
6450,2023-07-26,wo_ktts,1584.0
6451,2023-07-23,wo_ksnn,144339.98
6452,2023-12-10,wo_co_dien,4052.06
6453,2023-02-21,wo_co_dien,16394.45
6454,2023-05-10,wo_co_dien,29862.84
6455,2023-03-19,wo_noc,7792.52
6456,2023-05-19,wo_noc,20012.95
6457,2023-03-21,wo_noc,7997.35
6458,2023-07-07,wo_ktts,1584.0
6459,2023-02-24,wo_ktts,1584.0
6460,2023-07-24,wo_vt_cntt,72.0
6461,2023-07-09,wo_ksnn,132959.52
6462,2023-10-19,wo_co_dien,18819.2
6463,2023-01-10,wo_ksnn,26973.37
6464,2023-06-04,wo_ktts,1584.0
6465,2023-03-02,wo_others,71410.31
6466,2023-01-26,wo_noc,8581.75
6467,2023-04-24,wo_others,204671.29
6468,2023-03-20,wo_noc,8042.79
6469,2023-10-25,wo_co_dien,7361.59
6470,2023-06-28,wo_noc,13932.42
6471,2023-09-04,wo_co_dien,40590.15
6472,2023-08-23,wo_ksnn,157698.44
6473,2023-09-17,wo_noc,12845.28
6474,2023-10-20,wo_others,157113.82
6475,2023-03-18,wo_ksnn,116752.67
6476,2023-05-24,wo_others,253056.35
6477,2023-12-28,wo_noc,10208.14
6478,2023-06-29,wo_ktts,1584.0
6479,2023-02-20,wo_ktts,1584.0
6480,2023-07-22,wo_ktts,1584.0
6481,2023-05-07,wo_ktts,1584.0
6482,2023-06-15,wo_ktts,1584.0
6483,2023-07-18,wo_ksnn,115031.34
6484,2023-07-11,wo_others,255239.38
6485,2023-07-22,wo_co_dien,9073.19
6486,2023-07-30,wo_noc,16042.63
6487,2023-10-31,wo_ksnn,105969.08
6488,2023-02-03,wo_ksnn,68918.22
6489,2023-01-30,wo_ktts,1039.28
6490,2023-06-13,wo_ksnn,135787.57
6491,2023-05-20,wo_noc,19038.07
6492,2023-04-19,wo_ktts,1584.0
6493,2023-11-19,wo_co_dien,14452.75
6494,2023-08-30,wo_vt_cntt,24.0
6495,2023-10-13,wo_others,204625.07
6496,2023-08-03,wo_noc,13980.68
6497,2023-11-19,wo_others,130078.79
6498,2023-05-01,wo_others,162601.03
6499,2023-02-19,wo_noc,6030.03
6500,2023-01-10,wo_co_dien,7112.31
6501,2023-03-24,wo_ksnn,105737.45
6502,2023-06-10,wo_ksnn,137228.36
6503,2023-04-28,wo_co_dien,15061.91
6504,2023-07-17,wo_vt_cntt,24.0
6505,2023-05-22,wo_ktts,1584.0
6506,2023-11-26,wo_ksnn,53075.45
6507,2023-12-24,wo_co_dien,895.93
6508,2023-05-17,wo_ktts,1584.0
6509,2023-03-27,wo_ktts,1584.0
6510,2023-07-28,wo_co_dien,4936.12
6511,2023-07-29,wo_ksnn,120209.2
6512,2023-10-05,wo_others,178941.46
6513,2023-11-29,wo_others,98880.91
6514,2023-01-04,wo_others,41580.35
6515,2023-03-01,wo_others,57385.39
6516,2023-03-23,wo_ksnn,108260.41
6517,2023-09-02,wo_ktts,1584.0
6518,2023-06-27,wo_others,229621.07
6519,2023-08-16,wo_others,186127.16
6520,2023-11-10,wo_others,145425.49
